Id,Order,Priority,Summary,Links+,Deliverable type,Flywheel Stage,Product Area,Audience,Target Archetype,Technical level,HotlistIds,Assignee,Status,ComponentPath,Reporter
339883064,,P2,Code Live with Google Cloud – Databases: S02E03,https://docs.google.com/presentation/d/1feNr-ljV--wp910ykCuuTm3MfOqD8jKcuuYNxNcCwVI/edit?resourcekey=0-zHfbTVd5H0Y1zBiIJWyJqQ#slide=id.g2a76d2c9b59_0_0 • https://www.googlecloudcommunity.com/gc/Cloud-Events/Code-live-with-Google-Cloud-Databases-Weekly-live-coding-and-Q/ec-p/748367#M538 • https://www.youtube.com/watch?v=4xbaakuJeSY,Video (3min+),Evaluate,Databases,External - Public,,,AI (Other) • #AppEco • May / June 2024 - End of Q2 2024,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
339885040,,P2,Code Live with Google Cloud – Databases: S02E06,https://docs.google.com/presentation/d/1feNr-ljV--wp910ykCuuTm3MfOqD8jKcuuYNxNcCwVI/edit?resourcekey=0-zHfbTVd5H0Y1zBiIJWyJqQ#slide=id.g2a76d2c9b59_0_0 • https://www.googlecloudcommunity.com/gc/Cloud-Events/Code-live-with-Google-Cloud-Databases-Weekly-live-coding-and-Q/ec-p/748367#M538 • https://youtu.be/yFSkpoltVzY,Video (3min+),Evaluate,,,,,#AppEco • #CloudRuntimes • May / June 2024 - End of Q2 2024,markmandel,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
339885258,,P2,Research content around SAIF and collaborate on a hand-on demo,,,,,,,,DEE Infra • AI (Other) • Security • 🪸2024 H2,sitalakshmi,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sitalakshmi
339908623,,P1,Vertex AI Search with MLB Scouting Reports Blog Post,https://medium.com/google-cloud/moneyball-with-genai-using-vertex-ai-search-to-find-the-next-generation-of-baseball-stars-cc3921907d98,Blog post/Article,Adopt,Cloud AI/ML,External - Public,,,AI (Other) • 2024.05,alokpattani,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,alokpattani
339913911,,P2,Github Universe'2024 CFP,,,,,,,,DEE Infra • Security • 🪸May 2024,sitalakshmi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sitalakshmi
339985493,,P2,"Python Gemini 1.5 PDF code sample failing on ""Cannot get the Candidate text""",,,,,,,,Vertex AI Dev Experience Hackathon - May 2024,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340192179,,P2,GenAI-Phase3-AppHosting: Create a project,,,,,,,,DEE Infra • 🪸June 2024,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
340231970,,P1,AI Penalty Challenge Blog Post,https://medium.com/google-cloud/optimize-your-athletic-performance-with-gemini-and-vertex-ai-eae42d014659,Blog post/Article,Expand,Cloud AI/ML,External - Public,AI specialists,,AI (Other) • 2024.05 • Blog,alokpattani,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,alokpattani
340254675,,P2,Gen AI region tags need to be reconciled between different languages,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024,itseric,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,zhoujack
340257569,,P2,RAP: terraform module documentation,https://github.com/GoogleCloudPlatform/reliable-app-platforms/tree/main/modules,Code Artifact,Activate,Cross-Cloud,,,,🪸May 2024,muncus,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,muncus
340284051,,P2,fix RAP SLO creation,,,,,,,,🪸May 2024 • Reliability & DR,smcghee,obsolete,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,smcghee
340344391,,P2,[Linter] Linter to not split # @param comments to multiple lines,,,,,,,,Vertex Model Garden Notebook Issues • Vertex AI Dev Experience Hackathon - May 2024,itseric,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,minwoopark
340472498,,P0,Gemini Strategy for Github,,,Activate,Cloud AI/ML,,,,2024.05,polong,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,polong
340619966,,P2,Mentorship session with Brittany Emeonye,https://www.linkedin.com/in/brittanyemeonye/,Other,Advocate,Security,,Security specialists,,Security • 🪸May 2024,chubirka,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,chubirka
340840932,,P2,Global deployment with Compute Engine and Spanner - architecture,https://cloud.google.com/architecture/global-deployment-compute-engine-spanner,Architecture Content,Adopt,Databases,External - Public,Admins / Architects,,2024.05,otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
340849772,,P2,Spanner FTS Demo video,https://docs.google.com/document/d/1Dn-2Xm7voFhgZeFD1zCBlTkUcUo49v4cE2xHViczREU/edit?tab=t.0,,,Databases,,,,2024.06,downeyd,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,downeyd
340849855,,P2,Spanner Graph video,,,,Databases,,,,2024.06,downeyd,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,downeyd
340856476,,P1,Load Balancing Blitz: Leaderboard,,,,,,,,DEE Infra • 🪸May 2024,sitalakshmi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
340890647,,P2,Reuse documentation for Golf with Gemini,,,,,,,,2024.05,hyunuklim,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
340910954,,P2,4.5-Conference-Wide Mega Recon Report,https://www.linkedin.com/pulse/45-conference-wide-security-and-ai-recon-report-aron-eidelman-j1acc/?trackingId=uazf26rVTfGcv%2BgVmBgaCA%3D%3D,Blog post/Article,Adopt,Cloud AI/ML,,,,🪸2024 H1 • Security • AI (Gemini),aronone,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,aronone
340911268,,P2,AlloyDB omni and Vertex AI demo at Google I/O,,Demo,,Cloud AI/ML,,,,🪸2024 H1 • AI (Gemini),aronone,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,aronone
340930208,,P1,[Gemini API] Java grounding private data basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340933198,,P1,[Gemini API] Java non stream text basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340934409,,P1,[Gemini API] Java stream text basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340934437,,P1,[Gemini API] Java stream multimodal basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340935137,,P1,[Gemini API] Java non stream multimodal basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340935306,,P1,[Gemini API] Java function calling advanced sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340935320,,P1,[Gemini API] Java function calling basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340935487,,P1,[Gemini API] Java count tokens basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340935697,,P1,[Gemini API] Java grounding public data basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340935855,,P1,[Gemini API] Go count tokens basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,deleplace,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936036,,P1,[Gemini API] Go stream text basic sample,https://github.com/GoogleCloudPlatform/golang-samples/pull/4147,Code Artifact,Adopt,Cloud AI/ML,External - Public,Developers,,Vertex AI Dev Experience Hackathon - May 2024 • May 2024 • Gemini 1.5 Samples for Go/Java,yoshifumi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936190,,P1,[Gemini API] Go stream multimodal basic sample,https://github.com/GoogleCloudPlatform/golang-samples/pull/4148,Code Artifact,Adopt,Cloud AI/ML,External - Public,Developers,,Vertex AI Dev Experience Hackathon - May 2024 • May 2024 • Gemini 1.5 Samples for Go/Java • Code samples for Code Yellow Doc Fixit,yoshifumi,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936399,,P1,[Gemini API] Java count tokens advanced sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,glaforge,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936414,,P1,[Gemini API] Go non stream multimodal basic sample,https://cloud.google.com/vertex-ai/generative-ai/docs/model-reference/inference#non-stream-multi-modality,Code Artifact,Adopt,Cloud AI/ML,External - Public,Developers,,Vertex AI Dev Experience Hackathon - May 2024 • May 2024 • Gemini 1.5 Samples for Go/Java,ianlewis,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936488,,P1,[Gemini API] Go function calling advanced sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,deleplace,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936520,,P1,[Gemini API] Go non stream text basic sample,https://cloud.google.com/vertex-ai/generative-ai/docs/model-reference/inference#non-stream-text,Code Artifact,Adopt,Cloud AI/ML,External - Public,Developers,,Vertex AI Dev Experience Hackathon - May 2024 • May 2024 • Gemini 1.5 Samples for Go/Java,ianlewis,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936528,,P1,[Gemini API] Go grounding private data basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,yoshifumi,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936624,,P1,[Gemini API] Go function calling basic sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java,deleplace,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936626,,P1,[Gemini API] Go grounding public data basic sample,,Code Artifact,Adopt,Cloud AI/ML,External - Public,Developers,,Vertex AI Dev Experience Hackathon - May 2024 • May 2024 • Gemini 1.5 Samples for Go/Java • Code samples for Code Yellow Doc Fixit,yoshifumi,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
340936638,,P1,[Gemini API] Go count tokens advanced sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024 • Gemini 1.5 Samples for Go/Java • Code samples for Code Yellow Doc Fixit,deleplace,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
341048021,,P2,AI Hypercomputer Strategy and draft content plan,,,,,,,,DEE Infra • 🪸June 2024,rsamborski,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,rsamborski
341089571,,P2,RAMP Engineering Review- Learn to Love IAM,,Presentation,Advocate,Security,Internal / Field-facing,Developers,,Security • 🪸May 2024,chubirka,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,chubirka
341097135,,P2,tech review for global archetypes doc,https://cloud.google.com/architecture/global-deployment-compute-engine-spanner,Blog post/Article,Expand,Networking,,,,🪸May 2024 • Reliability & DR,smcghee,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,smcghee
341145262,,P2,Secure Ray on GKE Video,https://youtu.be/x9SSKDgdzzs?si=OP93wobR1baMUGpx,Video (3min+),Activate,,,,,May / June 2024 - End of Q2 2024,mofi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,mofi
341148304,,P2,"Record ""Actionable alerts"" session for Conf42: Observability 2024",,Video (3min+),Activate,,,,,#OpsManagement • video • May / June 2024 - End of Q2 2024,leoy,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,leoy
341157294,,P2,record prodcast S3EB (Bridge Episode),,,,,,,,🪸May 2024 • Reliability & DR,smcghee,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,smcghee
341230336,,P1,Vertex AI Agent Builder L300 training (Alan C),https://drive.google.com/file/d/14uBzw2BLbbDGS2NGabFKevLl6Q1NiKQ-/view?resourcekey=0-VVu8Sngbd0puAHUtNY7lQA,Workshop,Evaluate,Cloud AI/ML,External - Under NDA,Developers,,2024.05 • Video or Video Series • AI (Gemini),kazsato,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,kazsato
341231456,,P0,Vector Search dev outreach,,Other,Evaluate,Cloud AI/ML,External - Public,Developers,,generative-ai repo • Notebook or Sample • Blog • Video or Video Series • 2024.06,kazsato,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,kazsato
341232628,,P1,Multimodal embeddings notebook,https://www.google.com/url?sa=D&q=https%3A%2F%2Fgithub.com%2FGoogleCloudPlatform%2Fgenerative-ai%2Fblob%2Fmain%2Fembeddings%2Fintro_multimodal_embeddings.ipynb,Workshop,Evaluate,Cloud AI/ML,External - Public,Developers,,generative-ai repo • 2024.05 • Notebook or Sample • Era of Gemini • AI (Gemini),kazsato,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,kazsato
341259029,,P2,AI hypercomputer and Security,,,,,,,,DEE Infra • 🪸June 2024,sitalakshmi,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sitalakshmi
341259179,,P2,Explore API key support in client library,,Other,,,,,,DEE Infra • 🪸June 2024,sitalakshmi,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sitalakshmi
341312652,,P2,watch/take AI Hypercomputer Foundation Course,,,,,,,,🪸June 2024,smcghee,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,smcghee
341353800,,P2,"Create LlamaIndex Managed Index for Vertex AI RAG ""LlamaIndex on Vertex AI""",,,,,,,,2024.05,holtskinner,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,holtskinner
341356356,,P2,blog: terraform iteration methods and usage,https://medium.com/@muncus/three-flavors-of-terraform-iteration-b2fecdf39c93,Blog post/Article,Adopt,Cross-Cloud,External - Public,,,🪸May 2024,muncus,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,muncus
